Code,Name,Year,Month,Day,Rate 1 (For USD),Rate 2 (For SOM)
AUD       ,Australia Dollars             ,2021,11,14,1.3638,0.016085848
CND       ,CANADIAN DOLLAR               ,2021,11,14,1.2551,0.014803745
CND       ,Canadian Dollars              ,2021,11,14,1.2551,0.014803745
CHF       ,Switzerland Francs            ,2021,11,14,0.9211,0.010864258
EU        ,EURO                          ,2021,11,14,0.8738,0.01030636
SOM       ,KYRGYZ SOM                    ,2021,11,14,84.7826,1
SOM       ,Kyrgyz Soms                   ,2021,11,14,84.7826,1
USD       ,UNITED STATES DOLLAR          ,2021,11,14,1,0.011794873
USD       ,United States Dollars         ,2021,11,14,1,0.011794873
AUD       ,Australia Dollars             ,2021,11,14,1.3638,0.016085848
CHF       ,Switzerland Francs            ,2021,11,14,0.9211,0.010864258
CND       ,CANADIAN DOLLAR               ,2021,11,14,1.2551,0.014803745
CND       ,Canadian Dollars              ,2021,11,14,1.2551,0.014803745
GBP       ,BRITISH POUND                 ,2021,11,14,0.7454,0.008791898
KZT       ,KAZAKHSTAN TENGE              ,2021,11,14,431.24,5.086421035
GBP       ,BRITISH POUND                 ,2021,11,14,0.7454,0.008791898
RR        ,RUSSIAN RUBLES                ,2021,11,14,72.9,0.859846242
KZT       ,KAZAKHSTAN TENGE              ,2021,11,14,431.24,5.086421035
SOM       ,KYRGYZ SOM                    ,2021,11,14,84.7826,1
SOM       ,Kyrgyz Soms                   ,2021,11,14,84.7826,1
RR        ,RUSSIAN RUBLES                ,2021,11,14,72.9,0.859846242
USD       ,UNITED STATES DOLLAR          ,2021,11,14,1,0.011794873
USD       ,United States Dollars         ,2021,11,14,1,0.011794873
EU        ,EURO                          ,2021,11,14,0.8738,0.01030636
SOM       ,KYRGYZ SOM                    ,2021,11,13,84.7826,1
SOM       ,Kyrgyz Soms                   ,2021,11,13,84.7826,1
USD       ,UNITED STATES DOLLAR          ,2021,11,13,1,0.011794873
USD       ,United States Dollars         ,2021,11,13,1,0.011794873
KZT       ,KAZAKHSTAN TENGE              ,2021,11,13,431.23,5.086303086
RR        ,RUSSIAN RUBLES                ,2021,11,13,72.898,0.859822652
GBP       ,BRITISH POUND                 ,2021,11,13,0.746,0.008798975
RR        ,RUSSIAN RUBLES                ,2021,11,13,72.898,0.859822652
EU        ,EURO                          ,2021,11,13,0.8738,0.01030636
KZT       ,KAZAKHSTAN TENGE              ,2021,11,13,431.23,5.086303086
AUD       ,Australia Dollars             ,2021,11,13,1.3637,0.016084668
CHF       ,Switzerland Francs            ,2021,11,13,0.9211,0.010864258
SOM       ,KYRGYZ SOM                    ,2021,11,13,84.7826,1
SOM       ,Kyrgyz Soms                   ,2021,11,13,84.7826,1
USD       ,UNITED STATES DOLLAR          ,2021,11,13,1,0.011794873
USD       ,United States Dollars         ,2021,11,13,1,0.011794873
CND       ,CANADIAN DOLLAR               ,2021,11,13,1.2552,0.014804925
CND       ,Canadian Dollars              ,2021,11,13,1.2552,0.014804925
GBP       ,BRITISH POUND                 ,2021,11,13,0.746,0.008798975
CHF       ,Switzerland Francs            ,2021,11,13,0.9211,0.010864258
EU        ,EURO                          ,2021,11,13,0.8738,0.01030636
AUD       ,Australia Dollars             ,2021,11,13,1.3637,0.016084668
CND       ,CANADIAN DOLLAR               ,2021,11,13,1.2552,0.014804925
CND       ,Canadian Dollars              ,2021,11,13,1.2552,0.014804925
SOM       ,KYRGYZ SOM                    ,2021,11,12,84.8,1
SOM       ,Kyrgyz Soms                   ,2021,11,12,84.8,1
USD       ,UNITED STATES DOLLAR          ,2021,11,12,1,0.011792453
USD       ,United States Dollars         ,2021,11,12,1,0.011792453
SOM       ,KYRGYZ SOM                    ,2021,11,12,84.8,1
SOM       ,Kyrgyz Soms                   ,2021,11,12,84.8,1
USD       ,UNITED STATES DOLLAR          ,2021,11,12,1,0.011792453
USD       ,United States Dollars         ,2021,11,12,1,0.011792453
AUD       ,Australia Dollars             ,2021,11,12,1.3716,0.016174528
CHF       ,Switzerland Francs            ,2021,11,12,0.9213,0.010864387
AUD       ,Australia Dollars             ,2021,11,12,1.3716,0.016174528
CND       ,CANADIAN DOLLAR               ,2021,11,12,1.2589,0.014845519
CND       ,Canadian Dollars              ,2021,11,12,1.2589,0.014845519
CHF       ,Switzerland Francs            ,2021,11,12,0.9213,0.010864387
EU        ,EURO                          ,2021,11,12,0.8736,0.010301887
GBP       ,BRITISH POUND                 ,2021,11,12,0.7482,0.008823113
EU        ,EURO                          ,2021,11,12,0.8736,0.010301887
KZT       ,KAZAKHSTAN TENGE              ,2021,11,12,429.64,5.066509434
GBP       ,BRITISH POUND                 ,2021,11,12,0.7482,0.008823113
RR        ,RUSSIAN RUBLES                ,2021,11,12,71.6,0.844339623
KZT       ,KAZAKHSTAN TENGE              ,2021,11,12,429.64,5.066509434
CND       ,CANADIAN DOLLAR               ,2021,11,12,1.2589,0.014845519
CND       ,Canadian Dollars              ,2021,11,12,1.2589,0.014845519
RR        ,RUSSIAN RUBLES                ,2021,11,12,71.6,0.844339623
SOM       ,KYRGYZ SOM                    ,2021,11,11,84.7994,1
SOM       ,Kyrgyz Soms                   ,2021,11,11,84.7994,1
USD       ,UNITED STATES DOLLAR          ,2021,11,11,1,0.011792536
USD       ,United States Dollars         ,2021,11,11,1,0.011792536
AUD       ,Australia Dollars             ,2021,11,11,1.3638,0.016082661
CHF       ,Switzerland Francs            ,2021,11,11,0.918,0.010825548
AUD       ,Australia Dollars             ,2021,11,11,1.3638,0.016082661
CND       ,CANADIAN DOLLAR               ,2021,11,11,1.249,0.014728878
CND       ,Canadian Dollars              ,2021,11,11,1.249,0.014728878
CHF       ,Switzerland Francs            ,2021,11,11,0.918,0.010825548
EU        ,EURO                          ,2021,11,11,0.8706,0.010266582
CND       ,CANADIAN DOLLAR               ,2021,11,11,1.249,0.014728878
CND       ,Canadian Dollars              ,2021,11,11,1.249,0.014728878
GBP       ,BRITISH POUND                 ,2021,11,11,0.7456,0.008792515
EU        ,EURO                          ,2021,11,11,0.8706,0.010266582
KZT       ,KAZAKHSTAN TENGE              ,2021,11,11,429.07,5.059823536
GBP       ,BRITISH POUND                 ,2021,11,11,0.7456,0.008792515
RR        ,RUSSIAN RUBLES                ,2021,11,11,71.25,0.840218209
KZT       ,KAZAKHSTAN TENGE              ,2021,11,11,429.07,5.059823536
SOM       ,KYRGYZ SOM                    ,2021,11,11,84.7994,1
SOM       ,Kyrgyz Soms                   ,2021,11,11,84.7994,1
RR        ,RUSSIAN RUBLES                ,2021,11,11,71.25,0.840218209
USD       ,UNITED STATES DOLLAR          ,2021,11,11,1,0.011792536
USD       ,United States Dollars         ,2021,11,11,1,0.011792536
SOM       ,KYRGYZ SOM                    ,2021,11,10,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,10,84.7998,1
USD       ,UNITED STATES DOLLAR          ,2021,11,10,1,0.011792481
USD       ,United States Dollars         ,2021,11,10,1,0.011792481
GBP       ,BRITISH POUND                 ,2021,11,10,0.7375,0.008696954
KZT       ,KAZAKHSTAN TENGE              ,2021,11,10,429.36,5.063219489
AUD       ,Australia Dollars             ,2021,11,10,1.3557,0.015987066
CND       ,CANADIAN DOLLAR               ,2021,11,10,1.2437,0.014666308
CND       ,Canadian Dollars              ,2021,11,10,1.2437,0.014666308
CHF       ,Switzerland Francs            ,2021,11,10,0.9111,0.010744129
EU        ,EURO                          ,2021,11,10,0.8625,0.010171015
RR        ,RUSSIAN RUBLES                ,2021,11,10,70.75,0.834318005
AUD       ,Australia Dollars             ,2021,11,10,1.3557,0.015987066
CHF       ,Switzerland Francs            ,2021,11,10,0.9111,0.010744129
CND       ,CANADIAN DOLLAR               ,2021,11,10,1.2437,0.014666308
CND       ,Canadian Dollars              ,2021,11,10,1.2437,0.014666308
EU        ,EURO                          ,2021,11,10,0.8625,0.010171015
GBP       ,BRITISH POUND                 ,2021,11,10,0.7375,0.008696954
KZT       ,KAZAKHSTAN TENGE              ,2021,11,10,429.36,5.063219489
RR        ,RUSSIAN RUBLES                ,2021,11,10,70.75,0.834318005
SOM       ,KYRGYZ SOM                    ,2021,11,10,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,10,84.7998,1
USD       ,UNITED STATES DOLLAR          ,2021,11,10,1,0.011792481
USD       ,United States Dollars         ,2021,11,10,1,0.011792481
GBP       ,BRITISH POUND                 ,2021,11,9,0.7373,0.008694596
EU        ,EURO                          ,2021,11,9,0.863,0.010176911
CND       ,CANADIAN DOLLAR               ,2021,11,9,1.2445,0.014675742
CND       ,Canadian Dollars              ,2021,11,9,1.2445,0.014675742
RR        ,RUSSIAN RUBLES                ,2021,11,9,71.24,0.840096321
AUD       ,Australia Dollars             ,2021,11,9,1.3487,0.015904519
CHF       ,Switzerland Francs            ,2021,11,9,0.9134,0.010771252
CND       ,CANADIAN DOLLAR               ,2021,11,9,1.2445,0.014675742
CND       ,Canadian Dollars              ,2021,11,9,1.2445,0.014675742
EU        ,EURO                          ,2021,11,9,0.863,0.010176911
GBP       ,BRITISH POUND                 ,2021,11,9,0.7373,0.008694596
KZT       ,KAZAKHSTAN TENGE              ,2021,11,9,429.18,5.061096842
RR        ,RUSSIAN RUBLES                ,2021,11,9,71.24,0.840096321
SOM       ,KYRGYZ SOM                    ,2021,11,9,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,9,84.7998,1
USD       ,UNITED STATES DOLLAR          ,2021,11,9,1,0.011792481
USD       ,United States Dollars         ,2021,11,9,1,0.011792481
CHF       ,Switzerland Francs            ,2021,11,9,0.9134,0.010771252
AUD       ,Australia Dollars             ,2021,11,9,1.3487,0.015904519
KZT       ,KAZAKHSTAN TENGE              ,2021,11,9,429.18,5.061096842
USD       ,UNITED STATES DOLLAR          ,2021,11,9,1,0.011792481
USD       ,United States Dollars         ,2021,11,9,1,0.011792481
SOM       ,KYRGYZ SOM                    ,2021,11,9,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,9,84.7998,1
KZT       ,KAZAKHSTAN TENGE              ,2021,11,8,429.59,5.065931759
USD       ,UNITED STATES DOLLAR          ,2021,11,8,1,0.011792481
USD       ,United States Dollars         ,2021,11,8,1,0.011792481
SOM       ,KYRGYZ SOM                    ,2021,11,8,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,8,84.7998,1
AUD       ,Australia Dollars             ,2021,11,8,1.352,0.015943434
CND       ,CANADIAN DOLLAR               ,2021,11,8,1.2448,0.01467928
CND       ,Canadian Dollars              ,2021,11,8,1.2448,0.01467928
RR        ,RUSSIAN RUBLES                ,2021,11,8,71.21,0.839742547
AUD       ,Australia Dollars             ,2021,11,8,1.352,0.015943434
CHF       ,Switzerland Francs            ,2021,11,8,0.912,0.010754742
CND       ,CANADIAN DOLLAR               ,2021,11,8,1.2448,0.01467928
CND       ,Canadian Dollars              ,2021,11,8,1.2448,0.01467928
EU        ,EURO                          ,2021,11,8,0.8644,0.01019342
GBP       ,BRITISH POUND                 ,2021,11,8,0.7413,0.008741766
KZT       ,KAZAKHSTAN TENGE              ,2021,11,8,429.59,5.065931759
RR        ,RUSSIAN RUBLES                ,2021,11,8,71.21,0.839742547
SOM       ,KYRGYZ SOM                    ,2021,11,8,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,8,84.7998,1
USD       ,UNITED STATES DOLLAR          ,2021,11,8,1,0.011792481
USD       ,United States Dollars         ,2021,11,8,1,0.011792481
CHF       ,Switzerland Francs            ,2021,11,8,0.912,0.010754742
EU        ,EURO                          ,2021,11,8,0.8644,0.01019342
GBP       ,BRITISH POUND                 ,2021,11,8,0.7413,0.008741766
GBP       ,BRITISH POUND                 ,2021,11,7,0.7408,0.00873587
RR        ,RUSSIAN RUBLES                ,2021,11,7,71.15,0.839034998
EU        ,EURO                          ,2021,11,7,0.8657,0.01020875
KZT       ,KAZAKHSTAN TENGE              ,2021,11,7,429.57,5.06569591
CND       ,CANADIAN DOLLAR               ,2021,11,7,1.2454,0.014686355
CND       ,Canadian Dollars              ,2021,11,7,1.2454,0.014686355
GBP       ,BRITISH POUND                 ,2021,11,7,0.7408,0.00873587
CHF       ,Switzerland Francs            ,2021,11,7,0.9122,0.010757101
AUD       ,Australia Dollars             ,2021,11,7,1.3523,0.015946972
CHF       ,Switzerland Francs            ,2021,11,7,0.9122,0.010757101
CND       ,CANADIAN DOLLAR               ,2021,11,7,1.2454,0.014686355
CND       ,Canadian Dollars              ,2021,11,7,1.2454,0.014686355
EU        ,EURO                          ,2021,11,7,0.8657,0.01020875
RR        ,RUSSIAN RUBLES                ,2021,11,7,71.15,0.839034998
AUD       ,Australia Dollars             ,2021,11,7,1.3523,0.015946972
USD       ,UNITED STATES DOLLAR          ,2021,11,7,1,0.011792481
USD       ,United States Dollars         ,2021,11,7,1,0.011792481
SOM       ,KYRGYZ SOM                    ,2021,11,7,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,7,84.7998,1
KZT       ,KAZAKHSTAN TENGE              ,2021,11,7,429.57,5.06569591
USD       ,UNITED STATES DOLLAR          ,2021,11,7,1,0.011792481
USD       ,United States Dollars         ,2021,11,7,1,0.011792481
SOM       ,KYRGYZ SOM                    ,2021,11,7,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,7,84.7998,1
RR        ,RUSSIAN RUBLES                ,2021,11,6,71.15,0.839034998
USD       ,UNITED STATES DOLLAR          ,2021,11,6,1,0.011792481
USD       ,United States Dollars         ,2021,11,6,1,0.011792481
KZT       ,KAZAKHSTAN TENGE              ,2021,11,6,429.57,5.06569591
USD       ,UNITED STATES DOLLAR          ,2021,11,6,1,0.011792481
USD       ,United States Dollars         ,2021,11,6,1,0.011792481
AUD       ,Australia Dollars             ,2021,11,6,1.3523,0.015946972
SOM       ,KYRGYZ SOM                    ,2021,11,6,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,6,84.7998,1
CHF       ,Switzerland Francs            ,2021,11,6,0.9122,0.010757101
AUD       ,Australia Dollars             ,2021,11,6,1.3523,0.015946972
CHF       ,Switzerland Francs            ,2021,11,6,0.9122,0.010757101
CND       ,CANADIAN DOLLAR               ,2021,11,6,1.2454,0.014686355
CND       ,Canadian Dollars              ,2021,11,6,1.2454,0.014686355
EU        ,EURO                          ,2021,11,6,0.8657,0.01020875
CND       ,CANADIAN DOLLAR               ,2021,11,6,1.2454,0.014686355
CND       ,Canadian Dollars              ,2021,11,6,1.2454,0.014686355
GBP       ,BRITISH POUND                 ,2021,11,6,0.7408,0.00873587
EU        ,EURO                          ,2021,11,6,0.8657,0.01020875
KZT       ,KAZAKHSTAN TENGE              ,2021,11,6,429.57,5.06569591
GBP       ,BRITISH POUND                 ,2021,11,6,0.7408,0.00873587
RR        ,RUSSIAN RUBLES                ,2021,11,6,71.15,0.839034998
SOM       ,KYRGYZ SOM                    ,2021,11,6,84.7998,1
SOM       ,Kyrgyz Soms                   ,2021,11,6,84.7998,1
AUD       ,Australia Dollars             ,2021,11,5,1.3498,0.015917453
CHF       ,Switzerland Francs            ,2021,11,5,0.9127,0.010762972
CND       ,CANADIAN DOLLAR               ,2021,11,5,1.2452,0.014683962
CND       ,Canadian Dollars              ,2021,11,5,1.2452,0.014683962
EU        ,EURO                          ,2021,11,5,0.8655,0.010206368
GBP       ,BRITISH POUND                 ,2021,11,5,0.7404,0.008731132
KZT       ,KAZAKHSTAN TENGE              ,2021,11,5,429.5,5.064858491
RR        ,RUSSIAN RUBLES                ,2021,11,5,71.45,0.842570755
SOM       ,KYRGYZ SOM                    ,2021,11,5,84.8,1
SOM       ,Kyrgyz Soms                   ,2021,11,5,84.8,1
USD       ,UNITED STATES DOLLAR          ,2021,11,5,1,0.011792453
USD       ,United States Dollars         ,2021,11,5,1,0.011792453
CHF       ,Switzerland Francs            ,2021,11,5,0.9127,0.010762972
EU        ,EURO                          ,2021,11,5,0.8655,0.010206368
CND       ,CANADIAN DOLLAR               ,2021,11,5,1.2452,0.014683962
CND       ,Canadian Dollars              ,2021,11,5,1.2452,0.014683962
GBP       ,BRITISH POUND                 ,2021,11,5,0.7404,0.008731132
SOM       ,KYRGYZ SOM                    ,2021,11,5,84.8,1
SOM       ,Kyrgyz Soms                   ,2021,11,5,84.8,1
USD       ,UNITED STATES DOLLAR          ,2021,11,5,1,0.011792453
USD       ,United States Dollars         ,2021,11,5,1,0.011792453
RR        ,RUSSIAN RUBLES                ,2021,11,5,71.45,0.842570755
KZT       ,KAZAKHSTAN TENGE              ,2021,11,5,429.5,5.064858491
AUD       ,Australia Dollars             ,2021,11,5,1.3498,0.015917453
